experiment,seed,commit,rule,mode,cos_dyn,cos_static,cos_linear,cos_nn,cos_table,mse,rel_err,energy,stability,experience_gain,leakage,train_n,dev_n,test_n,test_sha256,hyperparam_lock,contamination,steps,verdict,field_only,notes
E24_static_vs_dynamic_paired,0xA30E,6dc63e8,,MODE_2_DYNAMIC_FIELD,0.989427,0.988293,0.972066,0.976286,0.000000,0.000881,0.143045,1.000000,0.999944,0.000000,0,80,0,24,4f9a239c0f56eb70984c2662f2ec3ec97dfa8dec9459194ea959b948c32677b4,LOCKED,CLEAN,268800,NULL,true,"delta_mean=0.0011 median=0.0008 std=0.0050 bootstrap95%=[-0.0007,0.0032] effect≈0.228"
E25_central_experience_cdt_cycle,0x4155,6dc63e8,scaling,MODE_2_DYNAMIC_FIELD,0.997207,0.998147,0.994016,0.989081,0.000000,0.000233,0.073795,1.000000,0.999942,-0.001699,0,80,20,24,2a2d64c254a6e52a1c8972a4f11618ef84907406ece218209a15eef37729022d,LOCKED,CLEAN,296255,NULL,true,"cycle E→CDT→D_phi→Y_new; with_exp=0.997 without=0.999 gain=-0.002; Y_new_unstored=true; memories OFF at eval"
E26_experience_ablation_A_G,0xADE8,6dc63e8,rotation,MODE_3_DYNAMIC_PLUS_CDT_TRAINING,0.759873,0.932590,0.918296,0.901620,0.000000,0.020011,0.688144,1.000000,0.997501,0.185487,0,80,20,24,c69eb9a0c256316d6bc1d28b0b24e5f35ec7ac78939ba7c88eba75d735e5701e,LOCKED,CLEAN,296328,POSITIVE,true,"ablations A=no-exp B=unconsol C=consol D=corrupt E=irrelevant F=other-rule G=stats-only; C0=0.760 C1=0.760 C2=0.945 C3=0.964 C4=0.933 C5=0.921 C6=0.951; gain=0.185; FIELD_ONLY eval queries=0"
E27_rule_transfer,0xA30E,6dc63e8,transfer_translation,MODE_2_DYNAMIC_FIELD,0.995951,0.992625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,d610ed8e85ea18950fcee01f0c34552be5a748f9d690ec3a59538baa73aadf40,LOCKED,CLEAN,268800,PARTIAL,true,"B1=0.996 B2=0.993 B3=0.991; targets never in consolidation"
E28_continual_forgetting,0xA30E,6dc63e8,,MODE_3_DYNAMIC_PLUS_CDT_TRAINING,0.996890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,LOCKED,CLEAN,537600,PARTIAL,true,"R1..R4 retention [0.9962367281798225, 0.9939733126354594, 0.9991940225602188, 0.9981565681758443] forgetting=-0.002; CDT regularity replay"
E29_causal_intervention,0xA30E,6dc63e8,,,0.994699,0.983144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,29b6064eff2f0cff517d11f4b1cd28ef47c62072ce8b480ca346b0046ddded79,LOCKED,CLEAN,0,PARTIAL,true,"baseline=0.995 targeted=0.979 random=0.994 rollback=0.995; drop_t=0.016 drop_r=0.001 rollback_ok=true"
E30_serialize_reload_persistence,0xA30E,6dc63e8,,,0.995915,0.982852,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,1af8e87df264de424b702d9a300a97ffff399e919c0b4afdd26feeebd98c08b1,LOCKED,CLEAN,0,PARTIAL,true,"P0(enc+dyn+cdt)=0.996 P1(enc+dyn)=0.996 P2(dyn+fresh_enc)=0.708 P3(cdt_stats)=0.983; in-process serialize/reload; OS restart deferred"
FASE_A_cleanroom_field_only,0xA30F,6dc63e8,,MODE_2_DYNAMIC_FIELD,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,LOCKED,CLEAN,0,POSITIVE,true,"clean-room defaults: random init, CDT empty, RQM/NN/table/attractor OFF; leakage=0"
E18_reinforced_rule_learning,0xA30F,6dc63e8,translation,MODE_2_DYNAMIC_FIELD,0.958613,0.988864,0.987197,0.973073,0.000000,0.003449,0.278722,1.000000,0.999689,0.000000,0,80,20,24,da24fa48b57023cb39557c7195901d5f20307846c9071d982f5d74c2849c298b,LOCKED,CLEAN,296327,NULL,true,"continuous T; X_new/B_new outside train; MSE=0.0034 rel=0.2787 energy=1.0000 stab=0.9997; path=input→FieldEncoder→D_phi→output; leak=0"
E18C_cdt_conditions_C0_C6,0xA3CF,6dc63e8,rotation,MODE_3_DYNAMIC_PLUS_CDT_TRAINING,0.947544,0.958068,0.950850,0.949218,0.000000,0.004371,0.319859,1.000000,0.999917,-0.039022,0,80,20,24,bde8726ce25d740a917373507a58d86adf2a9e52463f6ac57c078e91f30e31e9,LOCKED,CLEAN,296320,PARTIAL,true,"C0=0.948 C1=0.948 C2=0.909 C3=0.940 C4=0.871 C5=0.944 C6=0.984; gain=-0.039; FIELD_ONLY eval queries=0"
E19_provenance_audit,0xAD16,6dc63e8,translation,MODE_2_DYNAMIC_FIELD,0.967424,0.989102,0.971207,0.948448,0.000000,0.002715,0.238391,1.000000,0.999919,0.000000,0,80,20,24,f0a32dfe3c0b659e71c95555b27b5936b1d9c7412b5b43d0c0f7d41afc1c11e1,LOCKED,CLEAN,296333,NULL,true,"flags train/dev/cdt/rqm/attr/table/nn/equiv=0/0/0/0/0/0/0/0; queries cdt/rqm/table/nn/attr=0/0/0/0/0; leak=0"
E20_rule_vs_trajectory_antimem,0xA30F,6dc63e8,translation,MODE_2_DYNAMIC_FIELD,0.987916,0.999585,0.988675,0.983338,0.000000,0.001007,0.152579,1.000000,0.999942,0.000000,0,80,20,24,d3b64148aaa275e1b07f7a6dfc7d7161e53ece728ecda96c77eb25c3ac6a4dbe,LOCKED,CLEAN,296327,PARTIAL,true,"rule_cos=0.988 traj_cos=0.999 anti_cos=0.985; antimem_drop=0.003"
E21_interpolation_vs_extrapolation,0xA30F,6dc63e8,translation_param,MODE_2_DYNAMIC_FIELD,0.993779,0.989000,0.990434,0.990224,0.000000,0.000518,0.109980,1.000000,0.999994,0.000000,0,108,20,24,1b9ee186fcb8129f41950bff15fea04fcdd3d7a94881160734334dcd49fd7f96,LOCKED,CLEAN,400033,PARTIAL,true,"interp_cos=0.994 extrap_cos=0.994 (dx denser curriculum; action geom-norm +0.25; train dx in [-2,2] test dx=3; n_train=108)"
E22_composition_rqm_off,0xA30F,6dc63e8,compose,MODE_2_DYNAMIC_FIELD,0.958973,0.986520,0.916217,0.853119,0.000000,0.005450,0.359027,1.000000,0.999961,0.000000,0,120,0,24,199bdc31bd65618e3d97919cb9e32d88b6ccc2a1a29b53d1325445d0cb94dbee,LOCKED,CLEAN,444510,NULL,true,"seq-oracle compose RQM-OFF cos=0.959 static=0.987 step1=0.988; single-shot compose action cos=0.935; controls linear=0.916 nn=0.853 table=0.000"
E23_rollout_no_teacher_forcing,0xA30F,6dc63e8,translation,MODE_2_DYNAMIC_FIELD,-0.661339,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.890685,0.000000,0,80,0,24,4dfb8af3ec01457e1384d5be2241cd5d4ce960d319161c80fd914a1d87eb7214,LOCKED,CLEAN,296320,PARTIAL,true,"horizons [1, 2, 4, 8, 16, 32, 64] cos [0.9946142411870351, 0.9805677025210632, 0.9448033859130072, 0.8906847655542977, 0.3810785973275191, -0.6617427803623039, -0.6613385948473989] energy [1.0, 1.0, 1.0, 1.0, 1.0000000000000002, 1.0, 1.0] (no teacher forcing)"
E24_static_vs_dynamic_paired,0xA30F,6dc63e8,,MODE_2_DYNAMIC_FIELD,0.993059,0.979783,0.983805,0.976915,0.000000,0.000578,0.113828,1.000000,0.999936,0.000000,0,80,0,24,f7cfde1c8079cec3d9973b27077a7e71724ca9a81d668709e733f9c9c938c1ee,LOCKED,CLEAN,268800,NULL,true,"delta_mean=0.0133 median=0.0131 std=0.0085 bootstrap95%=[0.0099,0.0167] effect≈1.558"
E25_central_experience_cdt_cycle,0x4154,6dc63e8,scaling,MODE_2_DYNAMIC_FIELD,0.984548,0.997175,0.952421,0.915108,0.000000,0.001288,0.173011,1.000000,0.999912,-0.004813,0,80,20,24,a259ea963d7d642cacfae12e22c7208bffb65ab16346a22c97bcbacdf4de8cd8,LOCKED,CLEAN,296252,NULL,true,"cycle E→CDT→D_phi→Y_new; with_exp=0.985 without=0.989 gain=-0.005; Y_new_unstored=true; memories OFF at eval"
E26_experience_ablation_A_G,0xADE9,6dc63e8,rotation,MODE_3_DYNAMIC_PLUS_CDT_TRAINING,0.912175,0.926674,0.880014,0.875090,0.000000,0.007319,0.413224,1.000000,0.998724,0.014689,0,80,20,24,adedf31eee0f79a2bdff02525394fb67005b1d6e795ca3439f9c6eb7300cbdd1,LOCKED,CLEAN,296314,NULL,true,"ablations A=no-exp B=unconsol C=consol D=corrupt E=irrelevant F=other-rule G=stats-only; C0=0.912 C1=0.912 C2=0.927 C3=0.910 C4=0.857 C5=0.873 C6=0.904; gain=0.015; FIELD_ONLY eval queries=0"
E27_rule_transfer,0xA30F,6dc63e8,transfer_translation,MODE_2_DYNAMIC_FIELD,0.994538,0.992885,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,d2d2cfd84601b53d2c453112acefd40ca09d97a152b8971cd23d511b1a9137ff,LOCKED,CLEAN,268800,NULL,true,"B1=0.995 B2=0.986 B3=0.991; targets never in consolidation"
E28_continual_forgetting,0xA30F,6dc63e8,,MODE_3_DYNAMIC_PLUS_CDT_TRAINING,0.997856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,LOCKED,CLEAN,537600,PARTIAL,true,"R1..R4 retention [0.9966764057863969, 0.9960581765397274, 0.9992411140216676, 0.9994469454974376] forgetting=-0.003; CDT regularity replay"
E29_causal_intervention,0xA30F,6dc63e8,,,0.992469,0.988951,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,2306e9ad0166c2790f25a0f057e6d3434bb8f57672b3a1d40078a46e72575ce7,LOCKED,CLEAN,0,PARTIAL,true,"baseline=0.992 targeted=0.979 random=0.992 rollback=0.992; drop_t=0.014 drop_r=0.001 rollback_ok=true"
E30_serialize_reload_persistence,0xA30F,6dc63e8,,,0.997038,0.988950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,5c57ccb453a67c901b6a0fa02c495dfd859db5435c8fbec1b3f80343dc456c4a,LOCKED,CLEAN,0,PARTIAL,true,"P0(enc+dyn+cdt)=0.997 P1(enc+dyn)=0.997 P2(dyn+fresh_enc)=0.885 P3(cdt_stats)=0.989; in-process serialize/reload; OS restart deferred"
