experiment,seed,commit,rule,mode,cos_dyn,cos_static,cos_linear,cos_nn,cos_table,mse,rel_err,energy,stability,experience_gain,leakage,train_n,dev_n,test_n,test_sha256,hyperparam_lock,contamination,steps,verdict,field_only,notes
E21_interpolation_vs_extrapolation,0xB308,ce282a2,translation_param,MODE_2_DYNAMIC_FIELD,0.902603,0.480885,0.898791,0.902548,0.000000,0.008116,0.441131,1.000000,0.999906,0.000000,0,108,20,24,c3e84643bc21883ebb0b9395f84f9dfee1048536f69cc01951640c2c2dac2b30,LOCKED,CLEAN,1911761,POSITIVE,true,"v3.5 SoftScale-train + Relative-static-probe; interp_cos=0.955 extrap_cos=0.903 static_rel=0.481 (dx denser + multifamily; train dx in [-2,2] test dx=3; n_train=108)"
E22_composition_rqm_off,0xB308,ce282a2,compose,MODE_2_DYNAMIC_FIELD,0.894849,0.369631,0.945548,0.869775,0.000000,5.006938,0.337957,1.000000,0.999928,0.000000,0,120,0,24,76dbe012b8d78735a4fecaea82034f1de5e4d8b3e38ad5796e67ca4aca0c0790,LOCKED,CLEAN,2151670,POSITIVE,true,"v3.7 mid-agree-gated hop2|shot(24/0) + disagree-lin∩mlp + Relative-static SoftScale-dyn RQM-OFF cos=0.895 static_rel=0.370 step1=0.956 pt_err=5.007; oracle-mid=0.840; soft-hybrid-diag=0.889; single-shot=0.942; linear=0.946 nn=0.870 table=0.000"
E23_rollout_no_teacher_forcing,0xB308,ce282a2,translation,MODE_2_DYNAMIC_FIELD,0.427220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.918246,0.000000,0,80,0,24,9872d892c375df236acd6ad3f7af0dbe1f2766414cad6122060b2f8278c28b94,LOCKED,CLEAN,1446602,PARTIAL,true,"horizons [1, 2, 4, 8, 16, 32, 64] cos [0.9973342056750852, 0.9891146623518622, 0.9617819844604506, 0.9182455729520705, 0.8990589503301726, 0.13631249966904604, 0.42721961125852853] energy [1.0, 1.0, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0] (v3.6: shared v3.5 mix retained; pure step eval; no TF; E22-focused levers)"
E24_static_vs_dynamic_paired,0xB308,ce282a2,,MODE_2_DYNAMIC_FIELD,0.987500,0.441486,0.849154,0.756620,0.000000,0.001042,0.156022,1.000000,0.999794,0.000000,0,80,0,24,0027f7806f5b58a961bcce98cf16d6ab7734c6849fb8f33a743187616833058e,LOCKED,CLEAN,1556128,POSITIVE,true,"v3.7 SoftScale-dyn + Relative-static; delta_mean=0.5460 median=0.4244 std=0.3281 bootstrap95%=[0.4159,0.6781] effect≈1.664; static=NO_ACTION"
E25_central_experience_cdt_cycle,0x5153,ce282a2,scaling,MODE_2_DYNAMIC_FIELD,0.810294,0.444287,0.561803,0.510140,0.000000,0.015809,0.580967,1.000000,0.999889,-0.103688,0,80,20,24,39c61b58e7890283b6c7248766a9579cee764c54fe6b886ce0ae1ba97fe4806f,LOCKED,CLEAN,1730598,PARTIAL,true,"cycle E→CDT→D_phi→Y_new; with_exp=0.810 without=0.914 gain=-0.104; Y_new_unstored=true; memories OFF at eval"
E26_experience_ablation_A_G,0xBDEE,ce282a2,rotation,MODE_3_DYNAMIC_PLUS_CDT_TRAINING,-0.289303,-0.279303,-0.512632,-0.602335,0.000000,0.107442,1.596676,1.000000,0.999249,0.451997,0,80,20,24,2d3542aa4c10f33fe9acb038ed6a2619f4985d12b23e117003cbdeb72cd1c15c,LOCKED,CLEAN,1798275,PARTIAL,true,"ablations A=no-exp B=unconsol C=consol D=corrupt E=irrelevant F=other-rule G=stats-only; C0=-0.289 C1=-0.289 C2=0.163 C3=0.516 C4=0.412 C5=0.377 C6=0.353; gain=0.452; FIELD_ONLY eval queries=0"
E27_rule_transfer,0xB308,ce282a2,transfer_translation,MODE_2_DYNAMIC_FIELD,0.964512,0.739509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,65756a30025dd39a6e4db91661254ae0dd094aca7735384dcacf9a7512f4d6e0,LOCKED,CLEAN,1177871,STRONG_POSITIVE,true,"B1=0.965 B2=0.831 B3=0.991; targets never in consolidation"
E28_continual_forgetting,0xB308,ce282a2,,MODE_3_DYNAMIC_PLUS_CDT_TRAINING,0.987460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,LOCKED,CLEAN,2406536,PARTIAL,true,"R1..R4 retention [0.9957125918556873, 0.9593430293724956, 0.9981253493223541, 0.9966577363390812] forgetting=-0.001; CDT regularity replay"
E29_causal_intervention,0xB308,ce282a2,,,0.992307,0.987120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,d30be9eb856fa98b6e5e2c7be37b64a8dfb88ce4f3b1b950d0b8c851b4ceb95d,LOCKED,CLEAN,0,PARTIAL,true,"baseline=0.992 targeted=0.884 random=0.991 rollback=0.992; drop_t=0.108 drop_r=0.002 rollback_ok=true"
E30_serialize_reload_persistence,0xB308,ce282a2,,,0.994198,0.976814,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,659695bff930bc2e8616d8c678ba1b95cc942057f4191fbcdbf4ace1bd16d01c,LOCKED,CLEAN,0,PARTIAL,true,"P0(enc+dyn+cdt)=0.994 P1(enc+dyn)=0.994 P2(dyn+fresh_enc)=0.696 P3(cdt_stats)=0.977; in-process serialize/reload; OS restart deferred"
FASE_A_cleanroom_field_only,0xB309,ce282a2,,MODE_2_DYNAMIC_FIELD,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,LOCKED,CLEAN,0,POSITIVE,true,"clean-room defaults: random init, CDT empty, RQM/NN/table/attractor OFF; leakage=0"
E18_reinforced_rule_learning,0xB309,ce282a2,translation,MODE_2_DYNAMIC_FIELD,0.992416,0.622921,0.856679,0.830980,0.000000,0.000632,0.119747,1.000000,0.999914,0.000000,0,80,20,24,70aee2380b9e38f82ca32728f71c0993e177fc35fdc3eb1d751de0ee67296781,LOCKED,CLEAN,1555611,STRONG_POSITIVE,true,"v3.7 SoftScale-train + Relative-static-probe; continuous T; X_new/B_new outside train; MSE=0.0006 rel=0.1197 energy=1.0000 stab=0.9999; path=input→FieldEncoder→D_phi→output; leak=0"
E18C_cdt_conditions_C0_C6,0xB3C9,ce282a2,rotation,MODE_3_DYNAMIC_PLUS_CDT_TRAINING,-0.176451,-0.379620,-0.625117,0.676059,0.000000,0.098038,1.510586,1.000000,0.999828,-0.448720,0,80,20,24,11b1a842382195a38d083a2135bccf529d4c41adbeecf90153927ab271c3ddb5,LOCKED,CLEAN,1732088,PARTIAL,true,"C0=-0.176 C1=-0.176 C2=-0.625 C3=-0.061 C4=-0.317 C5=-0.228 C6=-0.480; gain=-0.449; FIELD_ONLY eval queries=0"
E19_provenance_audit,0xBD10,ce282a2,translation,MODE_2_DYNAMIC_FIELD,0.932910,0.431185,0.668214,0.128967,0.000000,0.005591,0.363865,1.000000,0.999770,0.000000,0,80,20,24,147cf3f9646610cd4ec11c095d8fad800e55e6ebc157e4b281392d4b5200e39e,LOCKED,CLEAN,1547154,STRONG_POSITIVE,true,"flags train/dev/cdt/rqm/attr/table/nn/equiv=0/0/0/0/0/0/0/0; queries cdt/rqm/table/nn/attr=0/0/0/0/0; leak=0"
E20_rule_vs_trajectory_antimem,0xB309,ce282a2,translation,MODE_2_DYNAMIC_FIELD,0.979510,0.961643,0.702147,0.666180,0.000000,0.001707,0.198962,1.000000,0.999775,0.000000,0,80,20,24,d825828e7307f4b4eac846cfe5ef7f016b6b2fcc0fac62fe01c90b53f48714ae,LOCKED,CLEAN,1752874,PARTIAL,true,"rule_cos=0.980 traj_cos=0.931 anti_cos=0.948; antimem_drop=0.032"
E21_interpolation_vs_extrapolation,0xB309,ce282a2,translation_param,MODE_2_DYNAMIC_FIELD,0.909582,0.443404,0.371151,-0.093373,0.000000,0.007535,0.404010,1.000000,0.998443,0.000000,0,108,20,24,1145f072d5b348ed35981ecae92582b2463493cdf4cbb26a5dd6107a341b3152,LOCKED,CLEAN,1943590,POSITIVE,true,"v3.5 SoftScale-train + Relative-static-probe; interp_cos=0.983 extrap_cos=0.910 static_rel=0.443 (dx denser + multifamily; train dx in [-2,2] test dx=3; n_train=108)"
E22_composition_rqm_off,0xB309,ce282a2,compose,MODE_2_DYNAMIC_FIELD,0.960137,0.009197,0.978150,0.965042,0.000000,5.469237,0.223163,1.000000,0.999893,0.000000,0,120,0,24,8cf85fa857976094dd7c5d47e9688c08e3cbcabbd6f6d142d508a27989ebe55b,LOCKED,CLEAN,2159440,POSITIVE,true,"v3.7 mid-agree-gated hop2|shot(24/0) + disagree-lin∩mlp + Relative-static SoftScale-dyn RQM-OFF cos=0.960 static_rel=0.009 step1=0.997 pt_err=5.469; oracle-mid=0.949; soft-hybrid-diag=0.956; single-shot=0.975; linear=0.978 nn=0.965 table=0.000"
E23_rollout_no_teacher_forcing,0xB309,ce282a2,translation,MODE_2_DYNAMIC_FIELD,0.612641,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.353365,0.000000,0,80,0,24,e24cefdc2f0d369af8f289ba71acc56798d5ff4edf80666a0a04edf88c99c7b7,LOCKED,CLEAN,1442027,NULL,true,"horizons [1, 2, 4, 8, 16, 32, 64] cos [0.56715367111126, 0.15594430071781593, -0.29936117964212644, -0.3533648148482165, -0.03839525965136822, 0.4872801671777294, 0.6126406976840307] energy [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0] (v3.6: shared v3.5 mix retained; pure step eval; no TF; E22-focused levers)"
E24_static_vs_dynamic_paired,0xB309,ce282a2,,MODE_2_DYNAMIC_FIELD,0.985338,0.442024,0.973080,0.809892,0.000000,0.001222,0.170060,1.000000,0.999870,0.000000,0,80,0,24,2f4e76be94d4d8125700e1bfe6fa0d2766fc442e5745cbb0ec2c43daea16bd99,LOCKED,CLEAN,1559724,POSITIVE,true,"v3.7 SoftScale-dyn + Relative-static; delta_mean=0.5433 median=0.4864 std=0.2822 bootstrap95%=[0.4583,0.6565] effect≈1.925; static=NO_ACTION"
E25_central_experience_cdt_cycle,0x5152,ce282a2,scaling,MODE_2_DYNAMIC_FIELD,0.518114,0.520241,0.353354,0.231978,0.000000,0.040157,0.969646,1.000000,0.999887,0.022308,0,80,20,24,1fa3604f2662842f175b9284c2bff0759669b1dd0bcacb3d0bc24a72ae87742b,LOCKED,CLEAN,1766256,PARTIAL,true,"cycle E→CDT→D_phi→Y_new; with_exp=0.518 without=0.496 gain=0.022; Y_new_unstored=true; memories OFF at eval"
E26_experience_ablation_A_G,0xBDEF,ce282a2,rotation,MODE_3_DYNAMIC_PLUS_CDT_TRAINING,0.517926,0.611976,0.515137,-0.064647,0.000000,0.040173,0.971571,1.000000,0.999897,0.150111,0,80,20,24,c15bde577cf61c59c25398c16f478415b87b81844cd4746313e44cba7f4b5078,LOCKED,CLEAN,1748156,PARTIAL,true,"ablations A=no-exp B=unconsol C=consol D=corrupt E=irrelevant F=other-rule G=stats-only; C0=0.518 C1=0.518 C2=0.668 C3=0.472 C4=0.164 C5=0.047 C6=0.511; gain=0.150; FIELD_ONLY eval queries=0"
E27_rule_transfer,0xB309,ce282a2,transfer_translation,MODE_2_DYNAMIC_FIELD,0.723209,0.698182,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,23fef2b438b18ac757f5eab4dfbd8a45c604d993cbfa32fcfc9800a890147b36,LOCKED,CLEAN,1154424,PARTIAL,true,"B1=0.723 B2=0.830 B3=0.954; targets never in consolidation"
E28_continual_forgetting,0xB309,ce282a2,,MODE_3_DYNAMIC_PLUS_CDT_TRAINING,0.995161,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,LOCKED,CLEAN,2413045,PARTIAL,true,"R1..R4 retention [0.9988207475965599, 0.9880667737869091, 0.9993728451690461, 0.9943820150301419] forgetting=0.004; CDT regularity replay"
E29_causal_intervention,0xB309,ce282a2,,,0.995921,0.994370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,7ad328f647fe3619018a852a3f83a71d25bbc9232fbd08cd9a50b3161fa70d65,LOCKED,CLEAN,0,PARTIAL,true,"baseline=0.996 targeted=0.965 random=0.985 rollback=0.996; drop_t=0.031 drop_r=0.011 rollback_ok=true"
E30_serialize_reload_persistence,0xB309,ce282a2,,,0.986173,0.985244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,8257a9880ca0b29434dd0d595ae90e7ac2b8967654eda43aacd45970793e4b3f,LOCKED,CLEAN,0,PARTIAL,true,"P0(enc+dyn+cdt)=0.986 P1(enc+dyn)=0.986 P2(dyn+fresh_enc)=0.334 P3(cdt_stats)=0.985; in-process serialize/reload; OS restart deferred"
FASE_A_cleanroom_field_only,0xB30A,ce282a2,,MODE_2_DYNAMIC_FIELD,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,LOCKED,CLEAN,0,POSITIVE,true,"clean-room defaults: random init, CDT empty, RQM/NN/table/attractor OFF; leakage=0"
E18_reinforced_rule_learning,0xB30A,ce282a2,translation,MODE_2_DYNAMIC_FIELD,0.950551,0.648851,0.886629,0.833753,0.000000,0.004121,0.312625,1.000000,0.999908,0.000000,0,80,20,24,c8e2df9f7024c045bbcb009ec2ed02f9ee9d3420108286961361131ce2ea6b6d,LOCKED,CLEAN,1556354,STRONG_POSITIVE,true,"v3.7 SoftScale-train + Relative-static-probe; continuous T; X_new/B_new outside train; MSE=0.0041 rel=0.3126 energy=1.0000 stab=0.9999; path=input→FieldEncoder→D_phi→output; leak=0"
E18C_cdt_conditions_C0_C6,0xB3CA,ce282a2,rotation,MODE_3_DYNAMIC_PLUS_CDT_TRAINING,0.667579,0.766501,0.809759,0.775074,0.000000,0.027702,0.802463,1.000000,0.999889,0.080004,0,80,20,24,50e56f1dea17b635cc45c342cf5a3a01f3884f8344a6625ff55d9dbe53cbc715,LOCKED,CLEAN,1738422,PARTIAL,true,"C0=0.668 C1=0.668 C2=0.748 C3=0.603 C4=0.436 C5=0.224 C6=0.739; gain=0.080; FIELD_ONLY eval queries=0"
E19_provenance_audit,0xBD13,ce282a2,translation,MODE_2_DYNAMIC_FIELD,0.930947,0.649319,0.918970,0.818742,0.000000,0.005754,0.341158,1.000000,0.999945,0.000000,0,80,20,24,a80a7de8c12ac4f4cdd2dfd43037a01a1f78eaa15c36af78365dd15ee78af0ef,LOCKED,CLEAN,1538089,STRONG_POSITIVE,true,"flags train/dev/cdt/rqm/attr/table/nn/equiv=0/0/0/0/0/0/0/0; queries cdt/rqm/table/nn/attr=0/0/0/0/0; leak=0"
E20_rule_vs_trajectory_antimem,0xB30A,ce282a2,translation,MODE_2_DYNAMIC_FIELD,0.994944,0.994381,0.949732,0.905468,0.000000,0.000421,0.100386,1.000000,0.999934,0.000000,0,80,20,24,849120b11630be04b78395549a0c4f21c355c7c6940f6035be00e1d0e3793a20,LOCKED,CLEAN,1748905,PARTIAL,true,"rule_cos=0.995 traj_cos=0.998 anti_cos=0.984; antimem_drop=0.011"
E21_interpolation_vs_extrapolation,0xB30A,ce282a2,translation_param,MODE_2_DYNAMIC_FIELD,0.770181,0.440148,0.879554,0.785663,0.000000,0.019152,0.671301,1.000000,0.995756,0.000000,0,108,20,24,46d9dbe610cb99c1d5d9c75d6055edbf229891dc60fe920eecb6f817adba2901,LOCKED,CLEAN,2003801,PARTIAL,true,"v3.5 SoftScale-train + Relative-static-probe; interp_cos=0.773 extrap_cos=0.770 static_rel=0.440 (dx denser + multifamily; train dx in [-2,2] test dx=3; n_train=108)"
E22_composition_rqm_off,0xB30A,ce282a2,compose,MODE_2_DYNAMIC_FIELD,0.873538,0.225726,0.926688,0.863600,0.000000,3.068099,0.348853,1.000000,0.999961,0.000000,0,120,0,24,b2371141a0c606dadc6d3e0fbda59e90a540fd17f69363fd96ef91e2e6219990,LOCKED,CLEAN,2150500,POSITIVE,true,"v3.7 mid-agree-gated hop2|shot(24/0) + disagree-lin∩mlp + Relative-static SoftScale-dyn RQM-OFF cos=0.874 static_rel=0.226 step1=0.980 pt_err=3.068; oracle-mid=0.891; soft-hybrid-diag=0.882; single-shot=0.939; linear=0.927 nn=0.864 table=0.000"
E23_rollout_no_teacher_forcing,0xB30A,ce282a2,translation,MODE_2_DYNAMIC_FIELD,0.831258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.897066,0.000000,0,80,0,24,7c07bdced189543c53a8bfa44532bafea9c4b4a9311596fbad87334e50c521a1,LOCKED,CLEAN,1441681,PARTIAL,true,"horizons [1, 2, 4, 8, 16, 32, 64] cos [0.9956906339834851, 0.9787400241679207, 0.9157413105423168, 0.8970658573583533, 0.9353157018062173, 0.858723454279766, 0.8312583143324721] energy [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0] (v3.6: shared v3.5 mix retained; pure step eval; no TF; E22-focused levers)"
E24_static_vs_dynamic_paired,0xB30A,ce282a2,,MODE_2_DYNAMIC_FIELD,0.995240,0.363427,0.910817,0.884688,0.000000,0.000397,0.095493,1.000000,0.999935,0.000000,0,80,0,24,d6e109839e93a5cd1140d0602d95aab087d4823cef0736896adea749b3064086,LOCKED,CLEAN,1554395,POSITIVE,true,"v3.7 SoftScale-dyn + Relative-static; delta_mean=0.6318 median=0.5421 std=0.3905 bootstrap95%=[0.4932,0.7936] effect≈1.618; static=NO_ACTION"
E25_central_experience_cdt_cycle,0x5151,ce282a2,scaling,MODE_2_DYNAMIC_FIELD,0.499277,0.463594,0.340481,0.246513,0.000000,0.041727,0.966266,1.000000,0.999745,-0.044610,0,80,20,24,04b395e20ebfe9c4342efab4be8fb789d4d5f0c0ecc1c70a37deb05cfd50e054,LOCKED,CLEAN,1755397,PARTIAL,true,"cycle E→CDT→D_phi→Y_new; with_exp=0.499 without=0.544 gain=-0.045; Y_new_unstored=true; memories OFF at eval"
E26_experience_ablation_A_G,0xBDEC,ce282a2,rotation,MODE_3_DYNAMIC_PLUS_CDT_TRAINING,0.794325,0.723824,0.771827,0.685667,0.000000,0.017140,0.611995,1.000000,0.999975,-0.451879,0,80,20,24,cc018e1af67e1950b44780be70f9e7cc1164ae855b0f41dd695cbb017532aba6,LOCKED,CLEAN,1740263,PARTIAL,true,"ablations A=no-exp B=unconsol C=consol D=corrupt E=irrelevant F=other-rule G=stats-only; C0=0.794 C1=0.794 C2=0.342 C3=0.446 C4=0.576 C5=0.435 C6=0.126; gain=-0.452; FIELD_ONLY eval queries=0"
E27_rule_transfer,0xB30A,ce282a2,transfer_translation,MODE_2_DYNAMIC_FIELD,0.703905,0.818812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,aa785dab66e80c177a3c712bf5f2e810a52626a8c7d7bc749c9e82109db292cb,LOCKED,CLEAN,1186573,PARTIAL,true,"B1=0.704 B2=0.860 B3=0.962; targets never in consolidation"
E28_continual_forgetting,0xB30A,ce282a2,,MODE_3_DYNAMIC_PLUS_CDT_TRAINING,0.993846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,LOCKED,CLEAN,2410822,PARTIAL,true,"R1..R4 retention [0.9915726939362495, 0.9843939377179161, 0.9998449768633465, 0.9995742723800155] forgetting=-0.008; CDT regularity replay"
E29_causal_intervention,0xB30A,ce282a2,,,0.978129,0.982676,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,b39717ce42aa6f8a3ed4589ee1f253dc0dacc8ec38cb57f6bd96e065d85224ba,LOCKED,CLEAN,0,PARTIAL,true,"baseline=0.978 targeted=0.785 random=0.974 rollback=0.978; drop_t=0.194 drop_r=0.004 rollback_ok=true"
E30_serialize_reload_persistence,0xB30A,ce282a2,,,0.988784,0.986922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,d3e4d49c87474e165ebe50b771300b9347da44e9ebf138052ed4e3ab68968f14,LOCKED,CLEAN,0,PARTIAL,true,"P0(enc+dyn+cdt)=0.989 P1(enc+dyn)=0.989 P2(dyn+fresh_enc)=0.539 P3(cdt_stats)=0.987; in-process serialize/reload; OS restart deferred"
FASE_A_cleanroom_field_only,0xB30B,ce282a2,,MODE_2_DYNAMIC_FIELD,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,LOCKED,CLEAN,0,POSITIVE,true,"clean-room defaults: random init, CDT empty, RQM/NN/table/attractor OFF; leakage=0"
E18_reinforced_rule_learning,0xB30B,ce282a2,translation,MODE_2_DYNAMIC_FIELD,0.934497,0.343601,0.959915,0.918230,0.000000,0.005459,0.355613,1.000000,0.999889,0.000000,0,80,20,24,6ab56991eb9bc53a69c6ac4c6c7a27b6a85a9e77cb0cb82b3748d1f3303cfd34,LOCKED,CLEAN,1550352,POSITIVE,true,"v3.7 SoftScale-train + Relative-static-probe; continuous T; X_new/B_new outside train; MSE=0.0055 rel=0.3556 energy=1.0000 stab=0.9999; path=input→FieldEncoder→D_phi→output; leak=0"
E18C_cdt_conditions_C0_C6,0xB3CB,ce282a2,rotation,MODE_3_DYNAMIC_PLUS_CDT_TRAINING,0.292333,0.240899,0.060691,0.200310,0.000000,0.058972,1.131544,1.000000,0.999873,0.319437,0,80,20,24,11615e07695581f9448acb6aeaaf661543aa46409da0688dc37cd4efb916106d,LOCKED,CLEAN,1742296,PARTIAL,true,"C0=0.292 C1=0.292 C2=0.612 C3=0.848 C4=0.500 C5=0.490 C6=0.345; gain=0.319; FIELD_ONLY eval queries=0"
E19_provenance_audit,0xBD12,ce282a2,translation,MODE_2_DYNAMIC_FIELD,0.990526,0.667363,0.955026,0.883267,0.000000,0.000789,0.137352,1.000000,0.999879,0.000000,0,80,20,24,8c5a1622bcee1cc31f8ccdbc3a4b0ed8fefc388314272b3e48401a07e181d81b,LOCKED,CLEAN,1532078,STRONG_POSITIVE,true,"flags train/dev/cdt/rqm/attr/table/nn/equiv=0/0/0/0/0/0/0/0; queries cdt/rqm/table/nn/attr=0/0/0/0/0; leak=0"
E20_rule_vs_trajectory_antimem,0xB30B,ce282a2,translation,MODE_2_DYNAMIC_FIELD,0.996198,0.991644,0.974818,0.948896,0.000000,0.000317,0.086006,1.000000,0.999905,0.000000,0,80,20,24,a610e22e760ec9a0725f1ae734d6dc39944aaa980e70a9df391c7d15603d95e4,LOCKED,CLEAN,1749826,PARTIAL,true,"rule_cos=0.996 traj_cos=0.992 anti_cos=0.973; antimem_drop=0.023"
E21_interpolation_vs_extrapolation,0xB30B,ce282a2,translation_param,MODE_2_DYNAMIC_FIELD,0.977124,0.653062,0.978995,0.957279,0.000000,0.001906,0.213516,1.000000,0.999673,0.000000,0,108,20,24,b55340c6931ccbd5fa3e439702af6bc6016da80e40af3359c1109fd09f909cb7,LOCKED,CLEAN,1948852,STRONG_POSITIVE,true,"v3.5 SoftScale-train + Relative-static-probe; interp_cos=0.997 extrap_cos=0.977 static_rel=0.653 (dx denser + multifamily; train dx in [-2,2] test dx=3; n_train=108)"
E22_composition_rqm_off,0xB30B,ce282a2,compose,MODE_2_DYNAMIC_FIELD,0.908074,0.085724,0.940651,0.894671,0.000000,4.761608,0.307374,1.000000,0.999921,0.000000,0,120,0,24,f322cc8b35bd0a039e06c08037c439757fc3c90fadfeccc7d9cc5936ed414f17,LOCKED,CLEAN,2152521,POSITIVE,true,"v3.7 mid-agree-gated hop2|shot(24/0) + disagree-lin∩mlp + Relative-static SoftScale-dyn RQM-OFF cos=0.908 static_rel=0.086 step1=0.984 pt_err=4.762; oracle-mid=0.862; soft-hybrid-diag=0.894; single-shot=0.952; linear=0.941 nn=0.895 table=0.000"
E23_rollout_no_teacher_forcing,0xB30B,ce282a2,translation,MODE_2_DYNAMIC_FIELD,-0.072898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.818963,0.000000,0,80,0,24,a294eb80c4d427aef610575c91c59d9b78a151f4d6cd404933fed2b4ad250250,LOCKED,CLEAN,1440932,PARTIAL,true,"horizons [1, 2, 4, 8, 16, 32, 64] cos [0.9937182570164707, 0.9815229282379323, 0.9622031478642259, 0.818962618114018, 0.23314548842224184, -0.030987508786228534, -0.07289759435779136] energy [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0] (v3.6: shared v3.5 mix retained; pure step eval; no TF; E22-focused levers)"
E24_static_vs_dynamic_paired,0xB30B,ce282a2,,MODE_2_DYNAMIC_FIELD,0.977902,0.561419,0.989434,0.913664,0.000000,0.001841,0.208108,1.000000,0.999802,0.000000,0,80,0,24,d996f23ef06b61a16c6d4f729c9b606841ef61b58eb90983f65ec621298bca97,LOCKED,CLEAN,1539538,POSITIVE,true,"v3.7 SoftScale-dyn + Relative-static; delta_mean=0.4165 median=0.3167 std=0.1905 bootstrap95%=[0.3445,0.5115] effect≈2.187; static=NO_ACTION"
E25_central_experience_cdt_cycle,0x5150,ce282a2,scaling,MODE_2_DYNAMIC_FIELD,0.776903,0.436126,0.474064,0.210264,0.000000,0.018591,0.547504,1.000000,0.999903,-0.044522,0,80,20,24,529c943d665c2687465ae7f47ff035f0bf855d9efc7e2de0e432e719c83d5488,LOCKED,CLEAN,1749480,PARTIAL,true,"cycle E→CDT→D_phi→Y_new; with_exp=0.777 without=0.821 gain=-0.045; Y_new_unstored=true; memories OFF at eval"
E26_experience_ablation_A_G,0xBDED,ce282a2,rotation,MODE_3_DYNAMIC_PLUS_CDT_TRAINING,-0.047571,0.575208,0.267777,0.411461,0.000000,0.087298,1.441418,1.000000,0.999825,-0.025305,0,80,20,24,c34d8a2c2db24db43b7880e8d313ebce4b2e16caf385949f372502537a278eca,LOCKED,CLEAN,1748477,NULL,true,"ablations A=no-exp B=unconsol C=consol D=corrupt E=irrelevant F=other-rule G=stats-only; C0=-0.048 C1=-0.048 C2=-0.073 C3=-0.034 C4=0.703 C5=0.426 C6=0.615; gain=-0.025; FIELD_ONLY eval queries=0"
E27_rule_transfer,0xB30B,ce282a2,transfer_translation,MODE_2_DYNAMIC_FIELD,0.894065,0.831532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,266e2d6a3db14033b1eb2d8cfa8ffea4dc9be2be348fa6f20b2554705abeccb6,LOCKED,CLEAN,1172709,POSITIVE,true,"B1=0.894 B2=0.881 B3=0.969; targets never in consolidation"
E28_continual_forgetting,0xB30B,ce282a2,,MODE_3_DYNAMIC_PLUS_CDT_TRAINING,0.992706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,LOCKED,CLEAN,2408779,PARTIAL,true,"R1..R4 retention [0.9970182518980059, 0.9747526125249398, 0.9999325896687279, 0.9991199037059197] forgetting=-0.002; CDT regularity replay"
E29_causal_intervention,0xB30B,ce282a2,,,0.990837,0.991745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,5e33949801be185a7b1c2fc1c47263cf56c5ae7409193de955af2cb179318557,LOCKED,CLEAN,0,PARTIAL,true,"baseline=0.991 targeted=0.900 random=0.990 rollback=0.991; drop_t=0.091 drop_r=0.000 rollback_ok=true"
